Sequence	Index	GC Skew (1kb)
chr01	5243000	0.00000000
chr01	5244000	-0.06072874
chr01	5245000	0.00258398
chr01	5246000	-0.09815078
chr01	5247000	-0.01680672
chr01	5248000	0.00000000
chr01	5249000	-0.10384068
chr01	5250000	-0.08928571
chr01	5251000	-0.07017544
chr01	5252000	-0.04734577
chr01	5253000	0.05639615
chr01	5254000	0.07541899
chr01	5255000	-0.00408163
chr01	5256000	-0.02362205
chr01	5257000	-0.08563536
chr01	5258000	0.04481793
chr01	5259000	0.07558140
chr01	5260000	0.03466667
chr01	5261000	0.04033380
chr01	5262000	0.00732064
chr01	5263000	-0.06481481
chr01	5264000	-0.05295008
chr01	5265000	0.00149031
chr01	5266000	-0.04046243
chr01	5267000	-0.12129380
chr01	5268000	-0.05504587
chr01	5269000	-0.12091038
chr01	5270000	-0.16619718
chr01	5271000	-0.07790143
chr01	5272000	0.03617945
chr01	5273000	-0.01436782
chr01	5274000	-0.05710102
chr01	5275000	0.08016878
chr01	5276000	0.08016878
chr01	5277000	-0.01960784
chr01	5278000	0.01983003
chr01	5279000	-0.02080444
chr01	5280000	-0.16174402
chr01	5281000	-0.05167173
chr01	5282000	-0.05794948
chr01	5283000	0.00854701
chr01	5284000	-0.12640449
chr01	5285000	0.06970509
chr01	5286000	-0.03496503
chr01	5287000	-0.04531722
chr01	5288000	-0.21690141
chr01	5289000	-0.07010014
chr01	5290000	-0.10533516
chr01	5291000	-0.03536068
chr01	5292000	-0.06250000
chr01	5293000	0.02741703
chr01	5294000	-0.04964539
chr01	5295000	-0.01933702
chr01	5296000	-0.09968847
chr01	5297000	0.06169297
chr01	5298000	0.11840228
chr01	5299000	0.05899281
chr01	5300000	0.16174402
chr01	5301000	0.18130312
chr01	5302000	0.11142454
chr01	5303000	0.06394558
chr01	5304000	0.18019257
chr01	5305000	0.13928013
chr01	5306000	0.03649635
chr01	5307000	-0.21750663
chr01	5308000	-0.00261780
chr01	5309000	-0.05548038
chr01	5310000	-0.16343490
chr01	5311000	-0.16618911
chr01	5312000	-0.15730337
chr01	5313000	-0.26166902
chr01	5314000	-0.16493314
chr01	5315000	-0.14202050
chr01	5316000	0.06845238
chr01	5317000	-0.02518519
chr01	5318000	-0.01173021
chr01	5319000	-0.00987306
chr01	5320000	0.00452489
chr01	5321000	0.10447761
chr01	5322000	0.11011905
chr01	5323000	-0.07303371
chr01	5324000	-0.09759547
chr01	5325000	-0.21854305
chr01	5326000	-0.14726508
chr01	5327000	0.09473684
chr01	5328000	0.13859911
chr01	5329000	0.09037901
chr01	5330000	0.17784257
chr01	5331000	0.09272468
chr01	5332000	-0.10601719
chr01	5333000	-0.03896104
chr01	5334000	-0.07302534
chr01	5335000	-0.04213483
chr01	5336000	0.09037037
chr01	5337000	-0.05777778
chr01	5338000	0.01262272
chr01	5339000	-0.03724928
chr01	5340000	0.10668563
chr01	5341000	-0.06906077
chr01	5342000	-0.09543568
chr01	5343000	-0.06629834
chr01	5344000	-0.01440922
chr01	5345000	0.01685393
chr01	5346000	0.04113475
chr01	5347000	0.04724409
chr01	5348000	0.00000000
chr01	5349000	-0.07586207
chr01	5350000	-0.05397727
chr01	5351000	-0.06311360
chr01	5352000	-0.05586592
chr01	5353000	0.01892285
chr01	5354000	0.06721536
chr01	5355000	0.04899135
chr01	5356000	0.00606061
chr01	5357000	-0.01030928
chr01	5358000	-0.08396947
chr01	5359000	0.04011065
chr01	5360000	-0.09941520
chr01	5361000	-0.06721536
chr01	5362000	-0.05801105
chr01	5363000	-0.02344828
chr01	5364000	0.03021148
chr01	5365000	0.03626943
chr01	5366000	0.12834979
chr01	5367000	0.10795455
chr01	5368000	0.03271693
chr01	5369000	-0.01169591
chr01	5370000	-0.02179837
chr01	5371000	0.11048951
chr01	5372000	0.02672293
chr01	5373000	0.10148850
chr01	5374000	0.07065217
chr01	5375000	0.08474576
chr01	5376000	-0.10764873
chr01	5377000	-0.04986150
chr01	5378000	0.00705219
chr01	5379000	-0.04098361
chr01	5380000	-0.03103914
chr01	5381000	-0.01358696
chr01	5382000	0.02481752
chr01	5383000	-0.06703146
chr01	5384000	-0.00277008
chr01	5385000	-0.05373134
chr01	5386000	-0.03004292
chr01	5387000	0.00689655
chr01	5388000	0.03225806
chr01	5389000	0.00416089
chr01	5390000	-0.05379310
chr01	5391000	-0.06027397
chr01	5392000	-0.07983762
chr01	5393000	-0.03989362
chr01	5394000	-0.02673797
chr01	5395000	0.01149425
chr01	5396000	0.01564723
chr01	5397000	-0.00962861
chr01	5398000	-0.03680982
chr01	5399000	-0.06417112
chr01	5400000	0.01914580
chr01	5401000	0.14718019
chr01	5402000	0.06845238
chr01	5403000	0.10746269
chr01	5404000	-0.08383234
chr01	5405000	-0.08454810
chr01	5406000	-0.10121457
chr01	5407000	0.00413793
chr01	5408000	0.00136799
chr01	5409000	-0.12626996
chr01	5410000	-0.06277372
chr01	5411000	0.00000000
chr01	5412000	-0.17977528
chr01	5413000	-0.18803419
chr01	5414000	-0.15555556
chr01	5415000	0.01719198
chr01	5416000	-0.19161677
chr01	5417000	-0.04270987
chr01	5418000	-0.12012480
chr01	5419000	-0.26738794
chr01	5420000	-0.07088989
chr01	5421000	0.06948640
chr01	5422000	0.24501425
chr01	5423000	0.18032787
chr01	5424000	0.17597765
chr01	5425000	0.18181818
chr01	5426000	-0.05071521
chr01	5427000	-0.03448276
chr01	5428000	0.12968300
chr01	5429000	0.00134228
chr01	5430000	0.09957924
chr01	5431000	0.15126050
chr01	5432000	0.18598383
chr01	5433000	0.06371191
chr01	5434000	0.12602740
chr01	5435000	0.10259918
chr01	5436000	0.01221167
chr01	5437000	0.00278552
chr01	5438000	-0.00597015
chr01	5439000	0.03021978
chr01	5440000	0.01063830
chr01	5441000	-0.00136799
chr01	5442000	-0.05424200
chr01	5443000	-0.11634349
chr01	5444000	-0.12332440
chr01	5445000	-0.04132231
chr01	5446000	-0.04723347
chr01	5447000	-0.08163265
chr01	5448000	-0.06155951
chr01	5449000	-0.02177068
chr01	5450000	-0.11111111
chr01	5451000	-0.07625899
chr01	5452000	-0.03581267
chr01	5453000	-0.02034884
chr01	5454000	0.02823180
chr01	5455000	-0.02071006
chr01	5456000	-0.13692946
chr01	5457000	-0.00842697
chr01	5458000	0.03661972
chr01	5459000	0.08321580
chr01	5460000	0.02765648
chr01	5461000	-0.05812221
chr01	5462000	0.02976190
chr01	5463000	0.12668464
chr01	5464000	0.06647399
chr01	5465000	0.09040334
chr01	5466000	-0.04589708
chr01	5467000	0.04046243
chr01	5468000	0.05882353
chr01	5469000	0.07776262
chr01	5470000	0.10086455
chr01	5471000	0.04584527
chr01	5472000	0.05540166
chr01	5473000	0.08309456
chr01	5474000	0.06571429
chr01	5475000	0.14709852
chr01	5476000	-0.02298851
chr01	5477000	0.01838755
chr01	5478000	-0.04526749
chr01	5479000	-0.04723347
chr01	5480000	-0.07065217
chr01	5481000	-0.07162534
chr01	5482000	0.04519774
chr01	5483000	0.09036145
chr01	5484000	0.02806499
chr01	5485000	-0.02139800
chr01	5486000	-0.03267974
chr01	5487000	0.07506702
chr01	5488000	0.00275482
chr01	5489000	0.02920723
chr01	5490000	0.00821918
chr01	5491000	0.11178248
chr01	5492000	0.00609756
chr01	5493000	-0.01699717
chr01	5494000	-0.03967168
chr01	5495000	0.01931649
chr01	5496000	-0.00142248
chr01	5497000	-0.00987306
chr01	5498000	-0.07994390
chr01	5499000	0.08205841
chr01	5500000	0.02051984
chr01	5501000	0.05934718
chr01	5502000	-0.02741703
chr01	5503000	0.00745156
chr01	5504000	-0.00420757
chr01	5505000	-0.00561798
chr01	5506000	0.04817518
chr01	5507000	-0.05617978
chr01	5508000	-0.02312139
chr01	5509000	0.04311544
chr01	5510000	0.04761905
chr01	5511000	-0.02351314
chr01	5512000	0.05760709
chr01	5513000	0.01066667
chr01	5514000	0.01211306
chr01	5515000	-0.05849582
chr01	5516000	-0.05308465
chr01	5517000	-0.03287671
chr01	5518000	-0.04266667
chr01	5519000	-0.00134590
chr01	5520000	-0.04217687
chr01	5521000	0.12676056
chr01	5522000	-0.00319489
chr01	5523000	-0.12995896
chr01	5524000	-0.11559140
chr01	5525000	-0.06493506
chr01	5526000	-0.07631579
chr01	5527000	-0.00672948
chr01	5528000	0.05503356
chr01	5529000	-0.01457726
chr01	5530000	-0.07350902
chr01	5531000	0.02109705
chr01	5532000	-0.02364395
chr01	5533000	-0.09459459
chr01	5534000	-0.15662651
chr01	5535000	-0.16666667
chr01	5536000	-0.01046338
chr01	5537000	-0.02881844
chr01	5538000	-0.03790087
chr01	5539000	-0.05022831
chr01	5540000	-0.05385735
chr01	5541000	-0.18089725
chr01	5542000	-0.12676056
chr01	5543000	-0.16100443
chr01	5544000	-0.01567398
chr01	5545000	0.03631285
chr01	5546000	0.05323741
chr01	5547000	0.08726753
chr01	5548000	0.01474926
chr01	5549000	-0.07238606
chr01	5550000	-0.00287356
chr01	5551000	0.04964539
chr01	5552000	0.19948849
chr01	5553000	0.08174387
chr01	5554000	0.07163324
chr01	5555000	0.14857143
chr01	5556000	0.13569322
chr01	5557000	0.07103825
chr01	5558000	0.07004471
chr01	5559000	-0.08357349
chr01	5560000	-0.04732824
chr01	5561000	-0.05044510
chr01	5562000	0.09793103
chr01	5563000	0.04641350
chr01	5564000	-0.06721536
chr01	5565000	-0.02344828
chr01	5566000	0.04287690
chr01	5567000	0.01197605
chr01	5568000	-0.07552870
chr01	5569000	-0.12429379
chr01	5570000	0.02272727
chr01	5571000	-0.02733813
chr01	5572000	0.03581267
chr01	5573000	0.02937063
chr01	5574000	-0.03048780
chr01	5575000	-0.07807808
chr01	5576000	-0.00821918
chr01	5577000	-0.01694915
chr01	5578000	0.02127660
chr01	5579000	0.05047749
chr01	5580000	0.06052632
chr01	5581000	0.02912621
chr01	5582000	0.09295775
chr01	5583000	0.02467344
chr01	5584000	0.04992436
chr01	5585000	0.09902371
chr01	5586000	0.06760563
chr01	5587000	0.05595409
chr01	5588000	0.08987161
chr01	5589000	0.12033195
chr01	5590000	0.00569801
chr01	5591000	-0.04936530
chr01	5592000	0.03733333
chr01	5593000	0.01420455
chr01	5594000	-0.01497006
chr01	5595000	-0.01362398
chr01	5596000	0.10335196
chr01	5597000	-0.01960784
chr01	5598000	0.01167315
chr01	5599000	0.01685393
chr01	5600000	-0.04044630
chr01	5601000	0.09418283
chr01	5602000	0.10700132
chr01	5603000	0.02798233
chr01	5604000	0.02064897
chr01	5605000	0.19054242
chr01	5606000	0.17962466
chr01	5607000	0.07391911
chr01	5608000	0.03714286
chr01	5609000	-0.05202312
chr01	5610000	-0.09352518
chr01	5611000	-0.06721536
chr01	5612000	-0.00293255
chr01	5613000	-0.01703801
chr01	5614000	0.04678363
chr01	5615000	0.04011887
chr01	5616000	0.00280112
chr01	5617000	-0.03921569
chr01	5618000	0.05882353
chr01	5619000	0.09714286
chr01	5620000	0.05633803
chr01	5621000	0.09896603
chr01	5622000	0.09749304
chr01	5623000	0.00691563
chr01	5624000	-0.00276243
chr01	5625000	0.08609272
chr01	5626000	-0.04264099
chr01	5627000	-0.04775687
chr01	5628000	-0.03092784
chr01	5629000	-0.05035971
chr01	5630000	0.03660322
chr01	5631000	-0.02718169
chr01	5632000	0.07584270
chr01	5633000	0.09739369
chr01	5634000	-0.11380880
chr01	5635000	0.01643836
chr01	5636000	-0.03047896
chr01	5637000	-0.01400560
chr01	5638000	0.00283286
chr01	5639000	-0.13284672
chr01	5640000	-0.06911142
chr01	5641000	0.02872777
chr01	5642000	0.11869031
chr01	5643000	0.01432665
chr01	5644000	-0.00149031
chr01	5645000	0.04486252
chr01	5646000	0.02380952
chr01	5647000	0.00869565
chr01	5648000	0.11111111
chr01	5649000	0.04532578
chr01	5650000	0.07010014
chr01	5651000	-0.05503356
chr01	5652000	0.08115543
chr01	5653000	-0.02156334
chr01	5654000	-0.01690141
chr01	5655000	-0.06976744
chr01	5656000	0.01227831
chr01	5657000	0.01699346
chr01	5658000	-0.05206943
chr01	5659000	0.03166227
chr01	5660000	-0.02298851
chr01	5661000	-0.03857567
chr01	5662000	0.08062235
chr01	5663000	-0.08623298
chr01	5664000	-0.08295626
chr01	5665000	-0.12647059
chr01	5666000	-0.08928571
chr01	5667000	-0.16220028
chr01	5668000	-0.08916324
chr01	5669000	-0.15652174
chr01	5670000	-0.06704708
chr01	5671000	0.01554404
chr01	5672000	0.09523810
chr01	5673000	0.00271739
chr01	5674000	0.03810775
chr01	5675000	0.00263158
chr01	5676000	0.10431154
chr01	5677000	0.05319149
chr01	5678000	0.01617251
chr01	5679000	0.00134953
chr01	5680000	0.02788845
chr01	5681000	0.07152146
chr01	5682000	0.06250000
chr01	5683000	0.06976744
chr01	5684000	-0.00960219
chr01	5685000	0.07182320
chr01	5686000	-0.08787879
chr01	5687000	-0.04664723
chr01	5688000	-0.03725782
chr01	5689000	0.02064897
chr01	5690000	0.03624161
chr01	5691000	0.04264099
chr01	5692000	0.02620690
chr01	5693000	0.10447761
chr01	5694000	0.00264550
chr01	5695000	0.06578947
chr01	5696000	0.12100139
chr01	5697000	-0.11263736
chr01	5698000	-0.05645161
chr01	5699000	0.02222222
chr01	5700000	-0.00669344
chr01	5701000	0.01744186
chr01	5702000	0.06983240
chr01	5703000	0.06308725
chr01	5704000	0.11402359
chr01	5705000	0.04680851
chr01	5706000	-0.13006993
chr01	5707000	-0.03899721
chr01	5708000	-0.12000000
chr01	5709000	-0.13467049
chr01	5710000	-0.12790698
chr01	5711000	-0.09325681
chr01	5712000	-0.13896458
chr01	5713000	-0.06830601
chr01	5714000	-0.06878307
chr01	5715000	0.00294985
chr01	5716000	0.05174825
chr01	5717000	0.07290234
chr01	5718000	0.02981030
chr01	5719000	0.01604278
chr01	5720000	-0.08474576
chr01	5721000	-0.01714286
chr01	5722000	-0.01555870
chr01	5723000	0.01813110
chr01	5724000	0.08379888
chr01	5725000	0.02216066
chr01	5726000	-0.08753316
chr01	5727000	-0.09455587
chr01	5728000	-0.03647416
chr01	5729000	0.05105105
chr01	5730000	0.06706408
chr01	5731000	0.05444126
chr01	5732000	0.02496329
chr01	5733000	0.06708268
chr01	5734000	-0.01392758
chr01	5735000	-0.05997211
chr01	5736000	-0.02500000
chr01	5737000	-0.08791209
chr01	5738000	0.03604806
chr01	5739000	0.01325479
chr01	5740000	0.00000000
chr01	5741000	-0.03246753
chr01	5742000	0.12981455
chr01	5743000	-0.01190476
chr01	5744000	-0.09601182
chr01	5745000	-0.09489051
chr01	5746000	-0.08740741
chr01	5747000	0.05993691
chr01	5748000	0.07909605
chr01	5749000	0.01190476
chr01	5750000	-0.13314448
chr01	5751000	-0.13774105
chr01	5752000	-0.22460658
chr01	5753000	-0.08802309
chr01	5754000	-0.09593023
chr01	5755000	-0.13370474
chr01	5756000	0.00451128
chr01	5757000	0.02377179
chr01	5758000	0.13939394
chr01	5759000	0.23099851
chr01	5760000	0.18373072
chr01	5761000	0.15895954
chr01	5762000	0.09370629
chr01	5763000	0.19543509
chr01	5764000	0.09585122
chr01	5765000	0.12571429
chr01	5766000	0.10566616
chr01	5767000	0.03309353
chr01	5768000	-0.11317829
chr01	5769000	0.00756430
chr01	5770000	-0.03186646
chr01	5771000	0.12259970
chr01	5772000	0.03617945
chr01	5773000	0.02702703
chr01	5774000	0.03783784
chr01	5775000	-0.01329787
chr01	5776000	0.04232804
chr01	5777000	-0.01960784
chr01	5778000	-0.00840336
chr01	5779000	-0.05248619
chr01	5780000	-0.02035278
chr01	5781000	0.02259887
chr01	5782000	0.11357341
chr01	5783000	-0.06285714
chr01	5784000	-0.06760563
chr01	5785000	0.03038674
chr01	5786000	0.02910053
chr01	5787000	0.00678426
chr01	5788000	0.01212121
chr01	5789000	-0.12759644
chr01	5790000	-0.04748201
chr01	5791000	0.04885057
chr01	5792000	-0.09388972
chr01	5793000	-0.03966006
chr01	5794000	0.07848837
chr01	5795000	0.10304790
chr01	5796000	-0.01108033
chr01	5797000	0.08416548
chr01	5798000	0.02094241
chr01	5799000	0.01617251
chr01	5800000	0.06340058
chr01	5801000	-0.08864266
chr01	5802000	-0.00573066
chr01	5803000	0.01294964
chr01	5804000	-0.03907381
chr01	5805000	-0.01152738
chr01	5806000	0.09115282
chr01	5807000	0.07262570
chr01	5808000	-0.07977208
chr01	5809000	-0.23886640
chr01	5810000	-0.15226337
chr01	5811000	-0.12598425
chr01	5812000	-0.04132231
chr01	5813000	0.05509642
chr01	5814000	-0.00423131
chr01	5815000	0.01208054
chr01	5816000	-0.06275033
chr01	5817000	-0.08100559
chr01	5818000	0.01630435
chr01	5819000	0.01712780
chr01	5820000	0.06258322
chr01	5821000	0.03601108
chr01	5822000	0.02306649
chr01	5823000	-0.00285714
chr01	5824000	-0.04129794
chr01	5825000	-0.12066574
chr01	5826000	-0.14285714
chr01	5827000	-0.13131313
chr01	5828000	-0.14809591
chr01	5829000	-0.14831131
chr01	5830000	-0.07162534
chr01	5831000	-0.07650273
chr01	5832000	0.06648199
chr01	5833000	-0.16666667
chr01	5834000	-0.06146927
chr01	5835000	-0.04105572
chr01	5836000	-0.14486639
chr01	5837000	-0.01378254
chr01	5838000	-0.04845815
chr01	5839000	-0.04789550
chr01	5840000	-0.08613139
chr01	5841000	-0.03624161
chr01	5842000	-0.07517730
chr01	5843000	-0.06259098
chr01	5844000	0.02873563
chr01	5845000	0.00849858
chr01	5846000	-0.12827988
chr01	5847000	-0.01768707
chr01	5848000	-0.08933718
chr01	5849000	0.06864065
chr01	5850000	-0.02672293
chr01	5851000	-0.03302510
chr01	5852000	0.04748603
chr01	5853000	0.01162791
chr01	5854000	0.08761329
chr01	5855000	-0.00144718
chr01	5856000	0.02395210
chr01	5857000	0.02397743
chr01	5858000	0.05997211
chr01	5859000	-0.00808625
chr01	5860000	0.00448430
chr01	5861000	-0.07082153
chr01	5862000	-0.16260163
chr01	5863000	-0.10422535
chr01	5864000	-0.12247645
chr01	5865000	-0.06815021
chr01	5866000	-0.12154696
chr01	5867000	-0.19225037
chr01	5868000	-0.14371257
chr01	5869000	-0.16285330
chr01	5870000	-0.13636364
chr01	5871000	-0.03786816
chr01	5872000	-0.11263736
chr01	5873000	-0.12912913
chr01	5874000	-0.19332406
chr01	5875000	0.00530504
chr01	5876000	0.07356948
chr01	5877000	0.16129032
chr01	5878000	0.01149425
chr01	5879000	-0.05555556
chr01	5880000	-0.04422254
chr01	5881000	-0.03793627
chr01	5882000	-0.19088319
chr01	5883000	-0.02425107
chr01	5884000	0.10325318
chr01	5885000	0.00421941
chr01	5886000	-0.18270572
chr01	5887000	-0.17847025
chr01	5888000	-0.04962406
chr01	5889000	0.11904762
chr01	5890000	0.07858243
chr01	5891000	-0.06030856
chr01	5892000	-0.04978663
chr01	5893000	-0.00869565
chr01	5894000	-0.10285714
chr01	5895000	-0.08108108
chr01	5896000	-0.14405594
chr01	5897000	0.02687412
chr01	5898000	0.01690141
chr01	5899000	0.09009009
chr01	5900000	0.07826087
chr01	5901000	0.12167832
chr01	5902000	-0.09629630
chr01	5903000	-0.12223859
chr01	5904000	0.04252401
chr01	5905000	-0.08520179
chr01	5906000	-0.03264095
chr01	5907000	0.04619970
chr01	5908000	0.04000000
chr01	5909000	0.06976744
chr01	5910000	0.00584795
chr01	5911000	-0.06134969
chr01	5912000	0.03030303
chr01	5913000	-0.01886792
chr01	5914000	-0.01317716
chr01	5915000	0.05988024
chr01	5916000	0.03927492
chr01	5917000	-0.10000000
chr01	5918000	-0.09118087
chr01	5919000	-0.03988183
chr01	5920000	0.13681241
chr01	5921000	0.07762557
chr01	5922000	0.04815864
chr01	5923000	0.05013928
chr01	5924000	0.00842697
chr01	5925000	0.00401606
chr01	5926000	-0.02102102
chr01	5927000	0.02770083
chr01	5928000	0.13233288
chr01	5929000	0.08245877
chr01	5930000	0.14739884
chr01	5931000	0.13864307
chr01	5932000	0.17261056
chr01	5933000	0.09174312
chr01	5934000	0.08701854
chr01	5935000	0.05248227
chr01	5936000	-0.01517241
chr01	5937000	-0.14829932
chr01	5938000	-0.03269755
chr01	5939000	0.03543914
chr01	5940000	0.05277778
chr01	5941000	0.02432046
chr01	5942000	-0.01015965
chr01	5943000	0.04310345
chr01	5944000	-0.07858243
chr01	5945000	-0.13655172
chr01	5946000	-0.09370629
chr01	5947000	0.00273973
chr01	5948000	0.04827586
chr01	5949000	0.03786816
chr01	5950000	-0.04615385
chr01	5951000	0.12265512
chr01	5952000	-0.03380282
chr01	5953000	0.04057971
chr01	5954000	0.03478261
chr01	5955000	0.05292479
chr01	5956000	-0.03744799
chr01	5957000	-0.04347826
chr01	5958000	-0.00617284
chr01	5959000	-0.02121641
chr01	5960000	0.04526749
chr01	5961000	-0.01803051
chr01	5962000	0.01643836
chr01	5963000	0.13672922
chr01	5964000	0.03302510
chr01	5965000	0.00395257
chr01	5966000	0.02872777
chr01	5967000	0.06521739
chr01	5968000	0.01744966
chr01	5969000	0.02585034
chr01	5970000	0.06225166
chr01	5971000	0.03841060
chr01	5972000	0.00000000
chr01	5973000	0.10926694
chr01	5974000	0.11263736
chr01	5975000	0.13066667
chr01	5976000	0.05013193
chr01	5977000	0.10288066
chr01	5978000	0.10807114
chr01	5979000	0.14371257
chr01	5980000	0.08254398
chr01	5981000	-0.00847458
chr01	5982000	0.07779349
chr01	5983000	-0.05198777
chr01	5984000	-0.11179173
chr01	5985000	-0.13055556
chr01	5986000	-0.17006803
chr01	5987000	-0.19556172
chr01	5988000	-0.22269504
chr01	5989000	-0.18672199
chr01	5990000	-0.21103448
chr01	5991000	-0.17213115
chr01	5992000	-0.23931624
chr01	5993000	-0.24301676
chr01	5994000	-0.22206096
chr01	5995000	-0.05936073
chr01	5996000	0.16792738
chr01	5997000	-0.01219512
chr01	5998000	-0.01215805
chr01	5999000	0.06837607
chr01	6000000	0.05278174
chr01	6001000	-0.05950653
chr01	6002000	0.12366412
chr01	6003000	0.06921944
chr01	6004000	-0.04748201
chr01	6005000	-0.01007194
chr01	6006000	-0.08287293
chr01	6007000	-0.01944444
chr01	6008000	0.04908836
chr01	6009000	0.04469274
chr01	6010000	-0.12944523
chr01	6011000	-0.06705539
chr01	6012000	-0.07692308
chr01	6013000	-0.18687589
chr01	6014000	-0.01859800
chr01	6015000	-0.13972603
chr01	6016000	-0.02649930
chr01	6017000	-0.00286533
chr01	6018000	-0.04385965
chr01	6019000	-0.01445087
chr01	6020000	-0.09064748
chr01	6021000	-0.11953353
chr01	6022000	0.08689249
chr01	6023000	0.07941176
chr01	6024000	-0.00425532
chr01	6025000	-0.17008798
chr01	6026000	-0.16028369
chr01	6027000	0.01914580
chr01	6028000	-0.05401460
chr01	6029000	-0.07492795
chr01	6030000	0.06744868
chr01	6031000	-0.13353116
chr01	6032000	0.01021898
chr01	6033000	0.15384615
chr01	6034000	0.08443272
chr01	6035000	0.00409277
chr01	6036000	-0.01634877
chr01	6037000	0.00571429
chr01	6038000	-0.05089820
chr01	6039000	0.06197183
chr01	6040000	0.00703235
chr01	6041000	0.00979021
